exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},20,3.806994,0.69,0.4195,0.00059326
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},20,3.966578,0.6831,0.4058,0.00029663
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},20,3.876557,0.6757,0.4255,0.00014832
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},20,3.442588,0.7065,0.4836,0.00059326
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},20,3.808628,0.6873,0.4383,0.00029663
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},21,3.950509,0.6861,0.4342,0.000125
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},21,3.713058,0.6949,0.4433,0.0005
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},21,3.894556,0.6889,0.4216,0.00025
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},21,3.906893,0.6832,0.4229,0.000125
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},21,3.489721,0.7083,0.493,0.0005
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},21,3.997057,0.6821,0.39,0.00025
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},22,4.053776,0.6808,0.4086,0.00010305
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},22,3.719754,0.6977,0.4312,0.00041221
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},22,3.909406,0.6857,0.4323,0.00020611
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},22,4.120176,0.6757,0.3881,0.00010305
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},22,3.547073,0.7042,0.4676,0.00041221
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},22,3.96215,0.6809,0.411,0.00020611
